po_id,project_id,material_id,supplier_id,po_date,required_date,ordered_quantity,unit_price,total_value,payment_terms_days,priority,po_status,expected_delivery_date
PO-0007753,PRJ-0050,MAT-0073,SUP-0060,2018-05-05,2018-06-17,8,13884.04,111072.32,30,Normal,Closed,2018-06-02
PO-0007754,PRJ-0050,MAT-0236,SUP-0310,2018-01-11,2018-03-11,560,7773.97,4353423.2,45,High,Delivered,2018-03-02
PO-0007755,PRJ-0050,MAT-0092,SUP-0266,2017-09-23,2017-11-24,165,2679.35,442092.75,45,Normal,Partially Delivered,2017-11-04
PO-0007756,PRJ-0050,MAT-0150,SUP-0268,2018-07-30,2018-08-25,37,4357.2,161216.4,45,Normal,Delivered,2018-08-14
PO-0007757,PRJ-0050,MAT-0157,SUP-0271,2018-02-11,2018-04-11,118,15648.58,1846532.44,60,Normal,Open,2018-03-27
PO-0007758,PRJ-0050,MAT-0017,SUP-0073,2018-10-26,2018-11-05,637,8566.87,5457096.19,30,Normal,Open,2018-11-04
PO-0007759,PRJ-0050,MAT-0001,SUP-0329,2017-10-15,2018-01-15,260,13663.73,3552569.8,60,Normal,Delivered,2018-01-01
PO-0007760,PRJ-0050,MAT-0101,SUP-0090,2018-06-23,2018-07-31,826,1855.68,1532791.68,60,Normal,Open,2018-07-12
PO-0007761,PRJ-0050,MAT-0143,SUP-0126,2017-05-05,2017-07-21,396,2958.79,1171680.84,90,High,Delivered,2017-07-05
PO-0007762,PRJ-0050,MAT-0249,SUP-0259,2017-04-27,2017-06-27,553,11902.38,6582016.14,45,Normal,Delivered,2017-06-15
PO-0007763,PRJ-0050,MAT-0112,SUP-0077,2017-05-23,2017-07-01,416,2244.36,933653.76,90,Normal,Closed,2017-06-20
PO-0007764,PRJ-0050,MAT-0223,SUP-0193,2018-01-11,2018-02-15,72,1609.69,115897.68,90,Critical,Closed,2018-02-12
PO-0007765,PRJ-0050,MAT-0238,SUP-0119,2018-05-29,2018-07-24,252,10335.03,2604427.56,60,High,Open,2018-07-09
PO-0007766,PRJ-0050,MAT-0111,SUP-0016,2017-10-01,2017-12-22,156,5541.23,864431.88,60,Normal,Open,2017-12-07
PO-0007767,PRJ-0050,MAT-0243,SUP-0090,2017-10-22,2017-11-18,56,5100.87,285648.72,60,High,Closed,2017-11-06
PO-0007768,PRJ-0050,MAT-0010,SUP-0322,2018-03-24,2018-06-11,415,8109.53,3365454.95,60,Normal,Delivered,2018-05-31
PO-0007769,PRJ-0050,MAT-0157,SUP-0117,2017-07-06,2017-09-03,708,15843.89,11217474.12,90,Normal,Delivered,2017-08-17
PO-0007770,PRJ-0050,MAT-0029,SUP-0065,2018-09-13,2018-10-14,869,1395.59,1212767.71,45,Normal,Partially Delivered,2018-09-27
PO-0007771,PRJ-0050,MAT-0168,SUP-0138,2018-06-09,2018-09-15,284,1548.62,439808.08,60,Normal,Closed,2018-08-28
PO-0007772,PRJ-0050,MAT-0150,SUP-0203,2018-02-28,2018-03-26,37,3883.08,143673.96,45,Normal,Delivered,2018-03-11
PO-0007773,PRJ-0050,MAT-0065,SUP-0111,2018-04-23,2018-05-09,320,14164.7,4532704.0,90,Critical,Open,2018-05-04
PO-0007774,PRJ-0050,MAT-0131,SUP-0246,2018-01-17,2018-04-30,252,8054.07,2029625.64,30,Normal,Delivered,2018-04-14
PO-0007775,PRJ-0050,MAT-0138,SUP-0070,2018-10-15,2018-11-05,564,11421.13,6441517.32,30,Normal,Closed,2018-12-31
PO-0007776,PRJ-0050,MAT-0212,SUP-0294,2018-06-22,2018-08-18,742,35858.25,26606821.5,30,High,Partially Delivered,2018-08-03
PO-0007777,PRJ-0050,MAT-0029,SUP-0158,2017-06-16,2017-07-17,158,1655.55,261576.9,30,Normal,Delivered,2017-06-26
PO-0007778,PRJ-0050,MAT-0173,SUP-0302,2018-07-16,2018-10-26,1152,1943.96,2239441.92,30,Normal,Closed,2018-10-06
PO-0007779,PRJ-0050,MAT-0201,SUP-0256,2017-06-26,2017-07-23,140,5112.6,715764.0,90,Normal,Closed,2017-07-07
PO-0007780,PRJ-0050,MAT-0244,SUP-0026,2017-09-30,2017-12-12,847,4393.77,3721523.19,45,Normal,Delivered,2017-12-04
PO-0007781,PRJ-0050,MAT-0004,SUP-0043,2017-10-09,2018-01-17,63,6917.12,435778.56,45,High,Delivered,2017-12-31
PO-0007782,PRJ-0050,MAT-0120,SUP-0026,2018-03-11,2018-04-05,252,1856.89,467936.28,45,Critical,Delivered,2018-03-31
PO-0007783,PRJ-0050,MAT-0171,SUP-0342,2018-02-17,2018-04-27,147,865.21,127185.87,90,Normal,Partially Delivered,2018-04-12
PO-0007784,PRJ-0050,MAT-0011,SUP-0030,2018-06-07,2018-07-20,192,13218.32,2537917.44,45,Normal,Partially Delivered,2018-07-05
PO-0007785,PRJ-0050,MAT-0181,SUP-0290,2017-07-03,2017-08-31,247,1777.45,439030.15,30,High,Closed,2017-08-24
PO-0007786,PRJ-0050,MAT-0181,SUP-0341,2017-07-27,2017-09-24,190,1790.61,340215.9,30,High,Delivered,2017-09-12
PO-0007787,PRJ-0050,MAT-0189,SUP-0260,2018-07-18,2018-10-18,476,1712.48,815140.48,90,Normal,Delivered,2018-10-09
PO-0007788,PRJ-0050,MAT-0244,SUP-0310,2017-06-14,2017-08-26,231,5198.5,1200853.5,45,High,Partially Delivered,2017-08-16
PO-0007789,PRJ-0050,MAT-0128,SUP-0071,2017-12-06,2017-12-24,935,2236.28,2090921.8,45,Critical,Closed,2017-12-20
PO-0007790,PRJ-0050,MAT-0130,SUP-0138,2018-06-19,2018-07-07,306,2075.87,635216.22,60,Normal,Delivered,2018-06-25
PO-0007791,PRJ-0050,MAT-0113,SUP-0293,2018-05-14,2018-06-11,86,10018.44,861585.84,60,Normal,Partially Delivered,2018-05-29
PO-0007792,PRJ-0050,MAT-0171,SUP-0012,2017-06-11,2017-08-19,441,803.55,354365.55,45,Normal,Delivered,2017-08-04
PO-0007793,PRJ-0050,MAT-0113,SUP-0253,2017-10-13,2017-11-10,688,10400.26,7155378.88,60,Normal,Closed,2017-10-26
PO-0007794,PRJ-0050,MAT-0054,SUP-0116,2018-10-16,2018-11-05,60,3919.15,235149.0,45,Normal,Delivered,2018-12-24
PO-0007795,PRJ-0050,MAT-0095,SUP-0103,2018-04-10,2018-04-27,864,9700.19,8380964.16,45,Normal,Delivered,2018-04-23
PO-0007796,PRJ-0050,MAT-0050,SUP-0103,2018-10-14,2018-11-05,18,2728.14,49106.52,45,Normal,Delivered,2018-11-27
PO-0007797,PRJ-0050,MAT-0151,SUP-0265,2018-04-17,2018-05-11,480,2292.56,1100428.8,60,Normal,Delivered,2018-04-23
PO-0007798,PRJ-0050,MAT-0084,SUP-0251,2018-04-06,2018-05-09,220,23955.01,5270102.2,45,Normal,Open,2018-04-26
PO-0007799,PRJ-0050,MAT-0136,SUP-0090,2017-09-23,2017-10-14,174,1595.96,277697.04,60,Critical,Partially Delivered,2017-10-10
PO-0007800,PRJ-0050,MAT-0187,SUP-0090,2018-09-10,2018-10-06,858,7005.62,6010821.96,60,Normal,Delivered,2018-09-20
PO-0007801,PRJ-0050,MAT-0072,SUP-0186,2018-02-07,2018-03-09,160,8145.87,1303339.2,60,High,Delivered,2018-02-27
PO-0007802,PRJ-0050,MAT-0013,SUP-0229,2017-05-04,2017-06-25,40,2399.73,95989.2,60,High,Closed,2017-06-14
PO-0007803,PRJ-0050,MAT-0046,SUP-0114,2017-04-23,2017-08-08,26,10282.51,267345.26,90,Normal,Delivered,2017-07-19
PO-0007804,PRJ-0050,MAT-0157,SUP-0192,2017-06-06,2017-08-04,354,18387.3,6509104.2,90,Normal,Partially Delivered,2017-07-21
PO-0007805,PRJ-0050,MAT-0033,SUP-0018,2017-08-07,2017-09-27,85,3269.11,277874.35,45,High,Delivered,2017-09-07
PO-0007806,PRJ-0050,MAT-0074,SUP-0315,2017-05-31,2017-09-03,610,5377.08,3280018.8,30,Normal,Delivered,2017-08-26
PO-0007807,PRJ-0050,MAT-0059,SUP-0175,2018-11-02,2018-11-05,230,4348.71,1000203.3,30,Normal,Delivered,2018-11-30
PO-0007808,PRJ-0050,MAT-0088,SUP-0249,2018-07-17,2018-10-22,138,1337.04,184511.52,90,Normal,Delivered,2018-10-14
PO-0007809,PRJ-0050,MAT-0111,SUP-0229,2017-10-26,2018-01-16,117,5761.43,674087.31,60,Normal,Delivered,2018-01-05
PO-0007810,PRJ-0050,MAT-0044,SUP-0076,2018-02-23,2018-04-06,93,1484.71,138078.03,30,Normal,Open,2018-03-23
PO-0007811,PRJ-0050,MAT-0239,SUP-0020,2018-09-26,2018-11-05,224,8468.74,1896997.76,60,High,Delivered,2018-12-19
PO-0007812,PRJ-0050,MAT-0089,SUP-0201,2018-01-20,2018-04-27,54,7082.1,382433.4,30,Normal,Partially Delivered,2018-04-12
PO-0007813,PRJ-0050,MAT-0051,SUP-0289,2017-10-14,2017-11-10,450,6079.0,2735550.0,60,Normal,Delivered,2017-10-24
PO-0007814,PRJ-0050,MAT-0106,SUP-0318,2018-03-29,2018-07-09,492,4715.33,2319942.36,60,Normal,Delivered,2018-06-24
PO-0007815,PRJ-0050,MAT-0075,SUP-0264,2018-04-21,2018-05-11,864,1156.95,999604.8,60,High,Closed,2018-05-02
PO-0007816,PRJ-0050,MAT-0130,SUP-0142,2018-09-02,2018-09-20,374,2490.47,931435.78,30,Normal,Delivered,2018-09-05
PO-0007817,PRJ-0050,MAT-0120,SUP-0086,2017-07-13,2017-08-07,588,2132.3,1253792.4,30,Critical,Closed,2017-08-03
PO-0007818,PRJ-0050,MAT-0025,SUP-0300,2018-05-26,2018-07-12,864,951.39,822000.96,90,Critical,Delivered,2018-07-07
PO-0007819,PRJ-0050,MAT-0032,SUP-0076,2018-02-02,2018-03-06,627,7242.14,4540821.78,30,High,Delivered,2018-02-19
PO-0007820,PRJ-0050,MAT-0198,SUP-0249,2017-05-14,2017-07-26,440,4825.29,2123127.6,90,Normal,Delivered,2017-07-06
PO-0007821,PRJ-0050,MAT-0244,SUP-0019,2017-06-27,2017-09-08,308,4593.54,1414810.32,30,Normal,Closed,2017-08-29
PO-0007822,PRJ-0050,MAT-0009,SUP-0086,2017-08-03,2017-09-09,1128,10143.89,11442307.92,30,Normal,Closed,2017-08-22
PO-0007823,PRJ-0050,MAT-0046,SUP-0046,2018-01-02,2018-04-19,52,10379.68,539743.36,30,High,Delivered,2018-03-29
PO-0007824,PRJ-0050,MAT-0109,SUP-0271,2017-11-26,2018-02-03,806,5342.34,4305926.04,60,High,Delivered,2018-01-24
PO-0007825,PRJ-0050,MAT-0040,SUP-0302,2018-10-16,2018-11-05,445,24815.87,11043062.15,30,High,Closed,2019-01-01
PO-0007826,PRJ-0050,MAT-0184,SUP-0031,2018-08-24,2018-10-26,200,1902.35,380470.0,30,Normal,Delivered,2018-10-11
PO-0007827,PRJ-0050,MAT-0226,SUP-0329,2018-09-07,2018-11-05,198,4119.02,815565.96,60,High,Delivered,2018-11-14
PO-0007828,PRJ-0050,MAT-0036,SUP-0062,2018-06-14,2018-09-29,184,2930.99,539302.16,90,High,Closed,2018-09-14
PO-0007829,PRJ-0050,MAT-0072,SUP-0237,2018-06-16,2018-07-16,160,8257.96,1321273.6,90,High,Open,2018-07-06
PO-0007830,PRJ-0050,MAT-0232,SUP-0260,2017-07-05,2017-08-11,65,1969.92,128044.8,90,Normal,Delivered,2017-07-23
PO-0007831,PRJ-0050,MAT-0247,SUP-0089,2018-05-06,2018-08-05,480,4858.96,2332300.8,60,Normal,Delivered,2018-07-16
PO-0007832,PRJ-0050,MAT-0035,SUP-0302,2017-06-06,2017-08-26,949,4231.01,4015228.49,30,Normal,Open,2017-08-09
PO-0007833,PRJ-0050,MAT-0219,SUP-0261,2017-10-17,2018-01-12,6,47775.13,286650.78,60,Normal,Closed,2017-12-29
PO-0007834,PRJ-0050,MAT-0204,SUP-0192,2018-03-03,2018-05-29,124,811.72,100653.28,90,Normal,Delivered,2018-05-08
PO-0007835,PRJ-0050,MAT-0146,SUP-0103,2018-10-11,2018-11-05,520,743.74,386744.8,45,Normal,Delivered,2018-11-22
PO-0007836,PRJ-0050,MAT-0231,SUP-0249,2017-06-05,2017-07-26,102,18767.03,1914237.06,90,Normal,Delivered,2017-07-06
PO-0007837,PRJ-0050,MAT-0175,SUP-0087,2017-08-19,2017-09-24,819,10075.4,8251752.6,30,Normal,Closed,2017-09-09
PO-0007838,PRJ-0050,MAT-0189,SUP-0348,2018-03-24,2018-06-24,136,1621.56,220532.16,45,Normal,Closed,2018-06-14
PO-0007839,PRJ-0050,MAT-0152,SUP-0056,2017-08-11,2017-11-20,150,876.27,131440.5,30,High,Delivered,2017-11-05
PO-0007840,PRJ-0050,MAT-0098,SUP-0294,2018-09-15,2018-10-12,140,1235.61,172985.4,30,Normal,Delivered,2018-09-20
PO-0007841,PRJ-0050,MAT-0079,SUP-0036,2018-06-03,2018-08-26,208,7700.97,1601801.76,60,Normal,Closed,2018-08-14
PO-0007842,PRJ-0050,MAT-0075,SUP-0060,2018-04-10,2018-04-30,216,1158.27,250186.32,30,Normal,Closed,2018-04-23
PO-0007843,PRJ-0050,MAT-0158,SUP-0206,2018-05-25,2018-07-12,38,3067.35,116559.3,30,Critical,Closed,2018-07-06
PO-0007844,PRJ-0050,MAT-0155,SUP-0327,2017-10-15,2017-11-27,216,11963.26,2584064.16,90,Normal,Delivered,2017-11-09
PO-0007845,PRJ-0050,MAT-0097,SUP-0130,2017-07-11,2017-09-15,770,19714.67,15180295.9,45,Normal,Partially Delivered,2017-08-27
PO-0007846,PRJ-0050,MAT-0026,SUP-0307,2018-09-10,2018-10-04,304,1237.23,376117.92,45,Normal,Delivered,2018-09-12
PO-0007847,PRJ-0050,MAT-0060,SUP-0139,2017-06-29,2017-10-02,48,6404.61,307421.28,90,High,Delivered,2017-09-15
PO-0007848,PRJ-0050,MAT-0081,SUP-0206,2017-08-15,2017-10-03,231,2814.21,650082.51,30,Normal,Delivered,2017-09-23
PO-0007849,PRJ-0050,MAT-0096,SUP-0106,2018-04-09,2018-05-30,24,17712.92,425110.08,45,High,Delivered,2018-05-21
PO-0007850,PRJ-0050,MAT-0055,SUP-0062,2018-04-08,2018-05-31,72,1872.28,134804.16,90,Normal,Open,2018-05-14
PO-0007851,PRJ-0050,MAT-0100,SUP-0202,2017-07-03,2017-09-03,426,4509.56,1921072.56,90,Normal,Partially Delivered,2017-08-14
PO-0007852,PRJ-0050,MAT-0203,SUP-0059,2018-09-10,2018-09-24,376,7369.09,2770777.84,30,Critical,Delivered,2018-09-19
PO-0007853,PRJ-0050,MAT-0009,SUP-0026,2017-08-06,2017-09-12,470,9055.58,4256122.6,45,High,Partially Delivered,2017-08-28
PO-0007854,PRJ-0050,MAT-0089,SUP-0221,2018-08-14,2018-11-05,216,6594.51,1424414.16,90,Normal,Delivered,2018-11-01
PO-0007855,PRJ-0050,MAT-0046,SUP-0073,2017-11-17,2018-03-04,26,10636.93,276560.18,30,Normal,Delivered,2018-02-10
PO-0007856,PRJ-0050,MAT-0016,SUP-0189,2018-06-29,2018-08-10,205,10583.63,2169644.15,90,Normal,Delivered,2018-07-29
PO-0007857,PRJ-0050,MAT-0013,SUP-0238,2017-06-06,2017-07-28,16,2893.93,46302.88,90,High,Partially Delivered,2017-07-20
PO-0007858,PRJ-0050,MAT-0174,SUP-0014,2018-06-30,2018-07-30,128,2001.65,256211.2,60,Normal,Closed,2018-07-15
PO-0007859,PRJ-0050,MAT-0127,SUP-0169,2018-03-31,2018-05-24,138,6091.42,840615.96,30,High,Closed,2018-05-17
PO-0007860,PRJ-0050,MAT-0107,SUP-0271,2018-06-06,2018-08-19,368,1497.31,551010.08,60,High,Closed,2018-08-03
PO-0007861,PRJ-0050,MAT-0176,SUP-0184,2017-08-06,2017-10-01,28,809.94,22678.32,60,Normal,Open,2017-09-13
PO-0007862,PRJ-0050,MAT-0097,SUP-0269,2018-09-22,2018-11-05,605,19282.7,11666033.5,60,Normal,Delivered,2018-11-08
PO-0007863,PRJ-0050,MAT-0104,SUP-0075,2017-09-10,2017-12-02,480,4366.73,2096030.4,90,Normal,Closed,2017-11-12
PO-0007864,PRJ-0050,MAT-0246,SUP-0001,2018-04-06,2018-05-19,196,2654.66,520313.36,60,Normal,Partially Delivered,2018-05-08
PO-0007865,PRJ-0050,MAT-0233,SUP-0169,2018-01-06,2018-02-22,546,7396.57,4038527.22,30,Normal,Closed,2018-02-02
PO-0007866,PRJ-0051,MAT-0131,SUP-0305,2019-12-20,2020-04-01,504,9196.57,4635071.28,45,High,Open,2020-03-11
PO-0007867,PRJ-0051,MAT-0101,SUP-0014,2019-12-07,2020-01-14,531,1698.44,901871.64,60,Normal,Delivered,2019-12-25
PO-0007868,PRJ-0051,MAT-0235,SUP-0290,2020-03-25,2020-05-20,504,13211.18,6658434.72,30,Normal,Delivered,2020-05-21
PO-0007869,PRJ-0051,MAT-0076,SUP-0250,2019-12-12,2020-02-01,858,24561.76,21073990.08,90,High,Delivered,2020-01-25
PO-0007870,PRJ-0051,MAT-0238,SUP-0039,2020-05-14,2020-05-20,882,9830.14,8670183.48,30,Normal,Closed,2020-06-23
PO-0007871,PRJ-0051,MAT-0150,SUP-0039,2020-04-26,2020-05-20,296,4137.75,1224774.0,30,Normal,Delivered,2020-05-07
PO-0007872,PRJ-0051,MAT-0026,SUP-0068,2019-12-05,2019-12-29,380,1243.45,472511.0,60,High,Delivered,2019-12-12
PO-0007873,PRJ-0051,MAT-0143,SUP-0014,2020-05-12,2020-05-20,308,3058.05,941879.4,60,Normal,Delivered,2020-07-05
PO-0007874,PRJ-0051,MAT-0098,SUP-0118,2020-05-18,2020-05-20,280,1040.37,291303.6,90,Normal,Delivered,2020-05-25
PO-0007875,PRJ-0051,MAT-0061,SUP-0016,2020-03-03,2020-04-19,392,6975.9,2734552.8,60,High,Closed,2020-04-07
PO-0007876,PRJ-0051,MAT-0173,SUP-0053,2020-01-05,2020-04-16,384,1851.24,710876.16,30,High,Delivered,2020-03-27
PO-0007877,PRJ-0051,MAT-0206,SUP-0144,2019-12-24,2020-03-19,296,8965.72,2653853.12,30,High,Open,2020-03-11
PO-0007878,PRJ-0051,MAT-0156,SUP-0145,2020-02-27,2020-04-11,237,7819.33,1853181.21,90,Normal,Delivered,2020-03-25
PO-0007879,PRJ-0051,MAT-0147,SUP-0073,2020-01-23,2020-02-21,804,8974.9,7215819.6,30,Normal,Delivered,2020-02-11
PO-0007880,PRJ-0051,MAT-0202,SUP-0310,2020-01-13,2020-02-04,490,6973.65,3417088.5,45,High,Delivered,2020-01-29
PO-0007881,PRJ-0051,MAT-0016,SUP-0068,2020-02-07,2020-03-20,533,12657.69,6746548.77,60,Normal,Delivered,2020-03-05
PO-0007882,PRJ-0051,MAT-0221,SUP-0003,2019-11-19,2020-03-07,174,3550.56,617797.44,30,Normal,Closed,2020-02-16
PO-0007883,PRJ-0051,MAT-0179,SUP-0002,2020-04-22,2020-05-20,162,1214.16,196693.92,45,Normal,Open,2020-06-09
PO-0007884,PRJ-0051,MAT-0172,SUP-0006,2020-04-27,2020-05-20,616,8693.78,5355368.48,45,Normal,Closed,2020-07-16
PO-0007885,PRJ-0051,MAT-0026,SUP-0068,2020-05-04,2020-05-20,228,1141.69,260305.32,60,Normal,Delivered,2020-05-08
PO-0007886,PRJ-0051,MAT-0153,SUP-0113,2020-03-09,2020-05-20,672,859.78,577772.16,90,Normal,Delivered,2020-05-29
PO-0007887,PRJ-0051,MAT-0123,SUP-0175,2019-12-11,2019-12-22,40,1106.71,44268.4,30,Critical,Partially Delivered,2019-12-17
PO-0007888,PRJ-0051,MAT-0212,SUP-0341,2020-02-26,2020-04-23,424,29259.04,12405832.96,30,Normal,Delivered,2020-04-09
PO-0007889,PRJ-0051,MAT-0186,SUP-0143,2020-02-28,2020-03-20,1027,4201.47,4314909.69,45,Normal,Delivered,2020-03-05
PO-0007890,PRJ-0051,MAT-0125,SUP-0074,2020-05-02,2020-05-20,574,4510.1,2588797.4,30,High,Closed,2020-06-27
PO-0007891,PRJ-0051,MAT-0056,SUP-0331,2020-04-12,2020-05-20,264,43171.5,11397276.0,45,Normal,Delivered,2020-05-10
PO-0007892,PRJ-0051,MAT-0092,SUP-0266,2020-01-03,2020-03-05,75,2229.57,167217.75,45,Normal,Delivered,2020-02-14
PO-0007893,PRJ-0051,MAT-0060,SUP-0202,2020-01-08,2020-04-12,60,5855.13,351307.8,90,Normal,Closed,2020-03-23
PO-0007894,PRJ-0051,MAT-0028,SUP-0348,2020-03-01,2020-04-03,539,5610.03,3023806.17,45,Normal,Delivered,2020-03-22
PO-0007895,PRJ-0051,MAT-0114,SUP-0054,2020-05-10,2020-05-20,252,8486.29,2138545.08,30,Normal,Delivered,2020-06-23
PO-0007896,PRJ-0051,MAT-0060,SUP-0086,2020-04-23,2020-05-20,24,6535.95,156862.8,30,Normal,Open,2020-07-07
PO-0007897,PRJ-0051,MAT-0033,SUP-0091,2020-02-03,2020-03-25,510,2964.77,1512032.7,30,Normal,Delivered,2020-03-05
PO-0007898,PRJ-0051,MAT-0180,SUP-0198,2019-11-23,2020-01-03,117,11853.47,1386855.99,45,Critical,Delivered,2019-12-29
PO-0007899,PRJ-0051,MAT-0169,SUP-0316,2020-05-07,2020-05-20,9,6401.81,57616.29,30,High,Closed,2020-05-19
PO-0007900,PRJ-0051,MAT-0173,SUP-0177,2020-04-12,2020-05-20,288,1706.54,491483.52,60,High,Delivered,2020-07-03
PO-0007901,PRJ-0051,MAT-0221,SUP-0318,2020-01-20,2020-05-08,870,4189.48,3644847.6,60,Normal,Closed,2020-04-18
PO-0007902,PRJ-0051,MAT-0051,SUP-0344,2020-01-20,2020-02-16,750,5594.95,4196212.5,90,Normal,Delivered,2020-02-01
PO-0007903,PRJ-0051,MAT-0134,SUP-0040,2020-01-03,2020-03-10,624,1724.74,1076237.76,45,Normal,Delivered,2020-03-02
PO-0007904,PRJ-0051,MAT-0004,SUP-0177,2019-12-29,2020-04-07,98,7297.46,715151.08,60,Normal,Delivered,2020-03-22
PO-0007905,PRJ-0051,MAT-0015,SUP-0239,2019-11-26,2020-01-31,632,10058.4,6356908.8,90,High,Delivered,2020-01-19
PO-0007906,PRJ-0051,MAT-0223,SUP-0255,2020-03-25,2020-04-29,792,1825.73,1445978.16,30,Critical,Partially Delivered,2020-04-25
PO-0007907,PRJ-0051,MAT-0138,SUP-0006,2020-03-22,2020-05-20,423,10305.46,4359209.58,45,Normal,Partially Delivered,2020-06-09
PO-0007908,PRJ-0051,MAT-0056,SUP-0157,2020-05-04,2020-05-20,264,46875.07,12375018.48,60,High,Closed,2020-06-04
PO-0007909,PRJ-0051,MAT-0021,SUP-0078,2019-11-23,2020-01-13,264,4403.71,1162579.44,60,High,Partially Delivered,2020-01-05
PO-0007910,PRJ-0051,MAT-0151,SUP-0251,2020-01-26,2020-02-19,384,2351.03,902795.52,45,Normal,Delivered,2020-01-29
PO-0007911,PRJ-0051,MAT-0165,SUP-0175,2020-03-18,2020-05-17,574,1054.31,605173.94,30,Normal,Delivered,2020-05-03
PO-0007912,PRJ-0051,MAT-0094,SUP-0031,2020-01-11,2020-04-28,640,678.21,434054.4,30,Normal,Closed,2020-04-09
PO-0007913,PRJ-0051,MAT-0193,SUP-0163,2019-12-16,2019-12-31,196,30586.27,5994908.92,90,High,Open,2019-12-21
PO-0007914,PRJ-0051,MAT-0017,SUP-0106,2020-05-15,2020-05-20,455,7294.15,3318838.25,45,High,Delivered,2020-05-21
PO-0007915,PRJ-0051,MAT-0188,SUP-0073,2020-02-26,2020-04-12,36,1767.25,63621.0,30,Normal,Delivered,2020-03-23
PO-0007916,PRJ-0051,MAT-0006,SUP-0340,2019-12-01,2020-01-14,517,3916.66,2024913.22,45,High,Delivered,2020-01-06
PO-0007917,PRJ-0051,MAT-0209,SUP-0265,2020-05-05,2020-05-20,190,9508.14,1806546.6,60,Normal,Closed,2020-06-12
PO-0007918,PRJ-0051,MAT-0248,SUP-0230,2019-12-13,2020-02-24,252,1011.37,254865.24,45,Normal,Delivered,2020-02-04
PO-0007919,PRJ-0051,MAT-0155,SUP-0219,2020-01-16,2020-02-28,18,11809.97,212579.46,90,Normal,Delivered,2020-02-07
PO-0007920,PRJ-0051,MAT-0212,SUP-0084,2019-11-18,2020-01-14,265,31763.95,8417446.75,45,Normal,Delivered,2020-01-01
PO-0007921,PRJ-0051,MAT-0202,SUP-0237,2019-12-31,2020-01-22,1176,6387.17,7511311.92,90,High,Delivered,2020-01-13
PO-0007922,PRJ-0051,MAT-0005,SUP-0252,2020-05-10,2020-05-20,63,2523.48,158979.24,90,Normal,Partially Delivered,2020-07-17
PO-0007923,PRJ-0051,MAT-0058,SUP-0341,2020-02-17,2020-05-20,165,1998.55,329760.75,30,Normal,Delivered,2020-05-12
PO-0007924,PRJ-0051,MAT-0184,SUP-0335,2020-03-30,2020-05-20,120,1714.67,205760.4,30,High,Closed,2020-05-23
PO-0007925,PRJ-0051,MAT-0074,SUP-0061,2020-04-18,2020-05-20,488,5199.98,2537590.24,60,High,Closed,2020-07-14
PO-0007926,PRJ-0051,MAT-0103,SUP-0256,2020-02-26,2020-05-04,104,13936.73,1449419.92,90,Normal,Closed,2020-04-19
PO-0007927,PRJ-0051,MAT-0163,SUP-0217,2019-11-26,2019-12-27,343,8377.28,2873407.04,30,Normal,Closed,2019-12-23
PO-0007928,PRJ-0051,MAT-0113,SUP-0293,2019-12-21,2020-01-18,1204,10215.88,12299919.52,60,Normal,Delivered,2020-01-05
PO-0007929,PRJ-0051,MAT-0196,SUP-0209,2020-02-01,2020-03-26,560,5253.13,2941752.8,30,High,Open,2020-03-06
PO-0007930,PRJ-0051,MAT-0053,SUP-0294,2020-01-25,2020-02-08,377,18648.8,7030597.6,30,Normal,Closed,2020-01-29
PO-0007931,PRJ-0051,MAT-0115,SUP-0219,2020-04-17,2020-05-01,700,711.78,498246.0,90,High,Delivered,2020-04-19
PO-0007932,PRJ-0051,MAT-0060,SUP-0350,2020-04-02,2020-05-20,60,6376.17,382570.2,90,High,Delivered,2020-06-19
PO-0007933,PRJ-0051,MAT-0038,SUP-0206,2020-01-02,2020-03-04,255,7821.3,1994431.5,30,Critical,Delivered,2020-02-28
PO-0007934,PRJ-0051,MAT-0121,SUP-0119,2019-12-08,2020-02-07,99,3118.72,308753.28,60,Normal,Delivered,2020-01-21
PO-0007935,PRJ-0051,MAT-0038,SUP-0181,2020-04-14,2020-05-20,510,7430.97,3789794.7,60,Critical,Closed,2020-06-10
PO-0007936,PRJ-0051,MAT-0013,SUP-0140,2020-02-23,2020-04-15,12,2355.6,28267.2,60,High,Delivered,2020-04-05
PO-0007937,PRJ-0051,MAT-0038,SUP-0064,2019-11-27,2020-01-28,51,7764.23,395975.73,90,Critical,Delivered,2020-01-23
PO-0007938,PRJ-0051,MAT-0051,SUP-0274,2019-12-13,2020-01-09,750,5214.95,3911212.5,30,Normal,Open,2019-12-25
PO-0007939,PRJ-0051,MAT-0090,SUP-0061,2020-03-23,2020-05-20,332,3293.1,1093309.2,60,High,Open,2020-06-01
PO-0007940,PRJ-0051,MAT-0152,SUP-0228,2020-02-19,2020-05-20,300,830.19,249057.0,45,Normal,Closed,2020-05-14
PO-0007941,PRJ-0051,MAT-0179,SUP-0340,2020-01-13,2020-03-20,378,1277.77,482997.06,45,Normal,Delivered,2020-03-01
PO-0007942,PRJ-0051,MAT-0024,SUP-0303,2019-12-04,2020-02-19,54,1803.27,97376.58,90,High,Closed,2020-02-12
PO-0007943,PRJ-0051,MAT-0014,SUP-0202,2019-11-24,2020-02-19,392,11856.2,4647630.4,90,High,Closed,2020-02-09
