event_id,event_date,equipment_id,equipment_type,operating_hours,downtime_hours,utilization_rate,maintenance_flag,failure_flag,failure_severity,maintenance_cost,degradation_index,event_type
EQEV-00007740,2025-06-29,EQP-00313,Excavator,5.66,0.81,0.6196,0,0,None,6.62,0.549,Normal Operation
EQEV-00007741,2025-01-01,EQP-00975,Forklift,6.01,0.03,0.6322,0,0,None,2.83,0.2337,Normal Operation
EQEV-00007742,2025-01-02,EQP-00975,Forklift,5.48,0.19,0.5973,0,0,None,2.83,0.2232,Normal Operation
EQEV-00007743,2025-01-03,EQP-00975,Forklift,8.09,3.09,0.7637,0,0,None,1.29,0.2731,Normal Operation
EQEV-00007744,2025-01-04,EQP-00975,Forklift,5.16,2.04,0.5259,0,0,None,3.0,0.2018,Normal Operation
EQEV-00007745,2025-01-05,EQP-00975,Forklift,4.02,0.89,0.4369,0,0,None,1.9,0.1751,Normal Operation
EQEV-00007746,2025-01-06,EQP-00975,Forklift,5.74,0.52,0.5469,0,0,None,3.11,0.2081,Normal Operation
EQEV-00007747,2025-01-07,EQP-00975,Forklift,4.45,0.65,0.4816,0,0,None,3.32,0.1885,Normal Operation
EQEV-00007748,2025-01-08,EQP-00975,Forklift,7.32,0.07,0.7762,0,0,None,1.73,0.2769,Normal Operation
EQEV-00007749,2025-01-09,EQP-00975,Forklift,5.93,1.71,0.5992,1,1,Moderate,30.27,0.2238,Failure
EQEV-00007750,2025-01-10,EQP-00975,Forklift,5.2,6.19,0.5308,0,0,None,3.54,0.2033,Downtime
EQEV-00007751,2025-01-11,EQP-00975,Forklift,6.24,0.51,0.5966,0,0,None,1.23,0.223,Normal Operation
EQEV-00007752,2025-01-12,EQP-00975,Forklift,6.1,0.61,0.5779,0,0,None,2.73,0.2174,Normal Operation
EQEV-00007753,2025-01-13,EQP-00975,Forklift,5.82,1.57,0.645,0,0,None,2.08,0.2375,Normal Operation
EQEV-00007754,2025-01-14,EQP-00975,Forklift,5.86,4.27,0.5889,0,0,None,1.31,0.2207,Downtime
EQEV-00007755,2025-01-15,EQP-00975,Forklift,5.71,2.53,0.598,0,0,None,1.78,0.2234,Normal Operation
EQEV-00007756,2025-01-16,EQP-00975,Forklift,6.7,1.77,0.616,0,0,None,3.58,0.2288,Normal Operation
EQEV-00007757,2025-01-17,EQP-00975,Forklift,5.41,0.78,0.5221,0,0,None,1.64,0.2006,Normal Operation
EQEV-00007758,2025-01-18,EQP-00975,Forklift,5.27,4.23,0.4805,0,0,None,1.91,0.1882,Downtime
EQEV-00007759,2025-01-19,EQP-00975,Forklift,5.66,1.38,0.5677,0,0,None,3.13,0.2143,Normal Operation
EQEV-00007760,2025-01-20,EQP-00975,Forklift,4.46,2.94,0.4574,0,0,None,1.54,0.1812,Normal Operation
EQEV-00007761,2025-01-21,EQP-00975,Forklift,5.24,6.9,0.5521,0,0,None,3.2,0.2096,Downtime
EQEV-00007762,2025-01-22,EQP-00975,Forklift,5.28,0.55,0.5794,0,0,None,3.14,0.2178,Normal Operation
EQEV-00007763,2025-01-23,EQP-00975,Forklift,4.76,1.63,0.5286,0,0,None,1.63,0.2026,Normal Operation
EQEV-00007764,2025-01-24,EQP-00975,Forklift,6.35,1.36,0.6096,0,0,None,3.25,0.2269,Normal Operation
EQEV-00007765,2025-01-25,EQP-00975,Forklift,4.85,2.91,0.5294,0,0,None,1.42,0.2028,Normal Operation
EQEV-00007766,2025-01-26,EQP-00975,Forklift,6.03,0.74,0.5614,0,1,Minor,4.65,0.2124,Failure
EQEV-00007767,2025-01-27,EQP-00975,Forklift,6.73,0.3,0.6243,0,0,None,1.54,0.2313,Normal Operation
EQEV-00007768,2025-01-28,EQP-00975,Forklift,4.87,3.01,0.4616,0,0,None,2.47,0.1825,Normal Operation
EQEV-00007769,2025-01-29,EQP-00975,Forklift,6.87,2.95,0.7152,0,0,None,2.71,0.2586,Normal Operation
EQEV-00007770,2025-01-30,EQP-00975,Forklift,4.43,0.44,0.4737,0,0,None,1.25,0.1861,Normal Operation
EQEV-00007771,2025-01-31,EQP-00975,Forklift,6.01,0.34,0.6155,0,0,None,1.32,0.2287,Normal Operation
EQEV-00007772,2025-02-01,EQP-00975,Forklift,5.55,1.61,0.565,0,0,None,2.3,0.2135,Normal Operation
EQEV-00007773,2025-02-02,EQP-00975,Forklift,5.07,1.67,0.4634,0,0,None,1.35,0.183,Normal Operation
EQEV-00007774,2025-02-03,EQP-00975,Forklift,8.35,2.84,0.8368,0,0,None,2.3,0.2951,Normal Operation
EQEV-00007775,2025-02-04,EQP-00975,Forklift,6.35,0.7,0.6204,0,0,None,3.54,0.2301,Normal Operation
EQEV-00007776,2025-02-05,EQP-00975,Forklift,5.31,2.16,0.5108,0,0,None,2.09,0.1973,Normal Operation
EQEV-00007777,2025-02-06,EQP-00975,Forklift,4.96,2.44,0.4873,0,0,None,3.09,0.1902,Normal Operation
EQEV-00007778,2025-02-07,EQP-00975,Forklift,6.1,1.39,0.571,0,0,None,1.97,0.2153,Normal Operation
EQEV-00007779,2025-02-08,EQP-00975,Forklift,5.02,0.49,0.4807,0,0,None,1.8,0.1882,Normal Operation
EQEV-00007780,2025-02-09,EQP-00975,Forklift,4.72,3.45,0.4483,0,0,None,1.95,0.1785,Normal Operation
EQEV-00007781,2025-02-10,EQP-00975,Forklift,6.38,2.8,0.6224,0,0,None,2.37,0.2307,Normal Operation
EQEV-00007782,2025-02-11,EQP-00975,Forklift,5.34,0.51,0.5274,0,0,None,1.81,0.2022,Normal Operation
EQEV-00007783,2025-02-12,EQP-00975,Forklift,7.4,3.58,0.7581,0,0,None,3.04,0.2714,Normal Operation
EQEV-00007784,2025-02-13,EQP-00975,Forklift,4.44,2.4,0.475,0,0,None,1.99,0.1865,Normal Operation
EQEV-00007785,2025-02-14,EQP-00975,Forklift,5.63,0.9,0.5651,0,0,None,2.6,0.2136,Normal Operation
EQEV-00007786,2025-02-15,EQP-00975,Forklift,5.07,2.17,0.5514,0,0,None,2.1,0.2094,Normal Operation
EQEV-00007787,2025-02-16,EQP-00975,Forklift,4.93,2.05,0.492,0,0,None,3.21,0.1916,Normal Operation
EQEV-00007788,2025-02-17,EQP-00975,Forklift,6.19,5.58,0.6143,0,0,None,3.12,0.2283,Downtime
EQEV-00007789,2025-02-18,EQP-00975,Forklift,5.47,0.45,0.5108,0,0,None,3.33,0.1973,Normal Operation
EQEV-00007790,2025-02-19,EQP-00975,Forklift,6.14,0.97,0.5717,0,0,None,3.25,0.2155,Normal Operation
EQEV-00007791,2025-02-20,EQP-00975,Forklift,7.54,0.17,0.7046,0,0,None,3.6,0.2554,Normal Operation
EQEV-00007792,2025-02-21,EQP-00975,Forklift,5.51,6.37,0.5315,0,0,None,2.86,0.2035,Downtime
EQEV-00007793,2025-02-22,EQP-00975,Forklift,4.73,0.71,0.4914,0,0,None,1.79,0.1914,Normal Operation
EQEV-00007794,2025-02-23,EQP-00975,Forklift,4.78,1.72,0.4997,0,0,None,2.22,0.1939,Normal Operation
EQEV-00007795,2025-02-24,EQP-00975,Forklift,6.84,3.43,0.634,0,0,None,1.29,0.2342,Normal Operation
EQEV-00007796,2025-02-25,EQP-00975,Forklift,7.03,0.79,0.6554,0,0,None,1.69,0.2406,Normal Operation
EQEV-00007797,2025-02-26,EQP-00975,Forklift,5.54,0.44,0.5913,0,0,None,2.55,0.2214,Normal Operation
EQEV-00007798,2025-02-27,EQP-00975,Forklift,6.13,0.64,0.6439,0,0,None,2.98,0.2372,Normal Operation
EQEV-00007799,2025-02-28,EQP-00975,Forklift,7.84,3.12,0.7147,0,0,None,3.26,0.2584,Normal Operation
EQEV-00007800,2025-03-01,EQP-00975,Forklift,4.58,0.47,0.4693,0,0,None,2.32,0.1848,Normal Operation
EQEV-00007801,2025-03-02,EQP-00975,Forklift,4.11,0.95,0.415,0,0,None,1.73,0.1685,Normal Operation
EQEV-00007802,2025-03-03,EQP-00975,Forklift,6.51,5.87,0.6347,0,0,None,3.59,0.2344,Downtime
EQEV-00007803,2025-03-04,EQP-00975,Forklift,6.28,3.52,0.689,0,0,None,1.49,0.2507,Normal Operation
EQEV-00007804,2025-03-05,EQP-00975,Forklift,7.55,0.31,0.7223,0,0,None,2.6,0.2607,Normal Operation
EQEV-00007805,2025-03-06,EQP-00975,Forklift,5.98,2.7,0.5821,0,0,None,2.66,0.2186,Normal Operation
EQEV-00007806,2025-03-07,EQP-00975,Forklift,5.17,0.5,0.5389,0,0,None,2.65,0.2057,Normal Operation
EQEV-00007807,2025-03-08,EQP-00975,Forklift,4.85,0.79,0.5268,0,0,None,3.02,0.2021,Normal Operation
EQEV-00007808,2025-03-09,EQP-00975,Forklift,6.74,0.41,0.6127,0,0,None,2.08,0.2278,Normal Operation
EQEV-00007809,2025-03-10,EQP-00975,Forklift,6.27,5.88,0.6451,0,0,None,2.59,0.2376,Downtime
EQEV-00007810,2025-03-11,EQP-00975,Forklift,6.41,2.28,0.6111,0,0,None,2.43,0.2274,Normal Operation
EQEV-00007811,2025-03-12,EQP-00975,Forklift,6.04,2.18,0.6195,0,0,None,2.8,0.2299,Normal Operation
EQEV-00007812,2025-03-13,EQP-00975,Forklift,6.27,2.07,0.6731,0,0,None,1.36,0.246,Normal Operation
EQEV-00007813,2025-03-14,EQP-00975,Forklift,4.83,0.67,0.459,0,0,None,3.22,0.1817,Normal Operation
EQEV-00007814,2025-03-15,EQP-00975,Forklift,5.22,0.39,0.5115,0,0,None,2.72,0.1975,Normal Operation
EQEV-00007815,2025-03-16,EQP-00975,Forklift,4.4,0.52,0.4046,0,0,None,3.33,0.1654,Normal Operation
EQEV-00007816,2025-03-17,EQP-00975,Forklift,6.11,1.03,0.5676,0,0,None,1.46,0.2143,Normal Operation
EQEV-00007817,2025-03-18,EQP-00975,Forklift,5.86,1.43,0.6198,0,0,None,1.86,0.23,Normal Operation
EQEV-00007818,2025-03-19,EQP-00975,Forklift,6.94,2.03,0.6671,0,0,None,2.1,0.2442,Normal Operation
EQEV-00007819,2025-03-20,EQP-00975,Forklift,5.25,0.51,0.5428,0,0,None,1.77,0.2069,Normal Operation
EQEV-00007820,2025-03-21,EQP-00975,Forklift,5.88,0.53,0.6201,0,0,None,2.69,0.23,Normal Operation
EQEV-00007821,2025-03-22,EQP-00975,Forklift,5.25,0.9,0.5126,1,0,None,7.06,0.1978,Maintenance
EQEV-00007822,2025-03-23,EQP-00975,Forklift,5.8,0.27,0.5384,0,0,None,1.66,0.2055,Normal Operation
EQEV-00007823,2025-03-24,EQP-00975,Forklift,5.44,0.75,0.5416,0,0,None,1.82,0.2065,Normal Operation
EQEV-00007824,2025-03-25,EQP-00975,Forklift,5.88,0.56,0.5362,0,0,None,2.01,0.2049,Normal Operation
EQEV-00007825,2025-03-26,EQP-00975,Forklift,5.43,1.36,0.553,0,0,None,3.59,0.2099,Normal Operation
EQEV-00007826,2025-03-27,EQP-00975,Forklift,5.29,1.48,0.5168,0,0,None,2.37,0.1991,Normal Operation
EQEV-00007827,2025-03-28,EQP-00975,Forklift,6.95,0.75,0.6554,0,0,None,2.87,0.2406,Normal Operation
EQEV-00007828,2025-03-29,EQP-00975,Forklift,5.63,2.54,0.5746,0,0,None,2.06,0.2164,Normal Operation
EQEV-00007829,2025-03-30,EQP-00975,Forklift,6.01,4.32,0.5504,0,0,None,1.89,0.2091,Downtime
EQEV-00007830,2025-03-31,EQP-00975,Forklift,5.73,4.56,0.5639,1,0,None,10.34,0.2132,Maintenance
EQEV-00007831,2025-04-01,EQP-00975,Forklift,5.53,1.84,0.5858,0,0,None,3.43,0.2198,Normal Operation
EQEV-00007832,2025-04-02,EQP-00975,Forklift,6.04,1.76,0.5984,0,0,None,2.04,0.2235,Normal Operation
EQEV-00007833,2025-04-03,EQP-00975,Forklift,5.16,0.54,0.5586,0,1,Minor,15.77,0.2116,Failure
EQEV-00007834,2025-04-04,EQP-00975,Forklift,7.81,3.17,0.722,0,0,None,3.65,0.2606,Normal Operation
EQEV-00007835,2025-04-05,EQP-00975,Forklift,4.41,0.19,0.4598,0,0,None,1.74,0.182,Normal Operation
EQEV-00007836,2025-04-06,EQP-00975,Forklift,5.66,7.16,0.5755,0,0,None,2.58,0.2167,Downtime
EQEV-00007837,2025-04-07,EQP-00975,Forklift,6.63,0.24,0.6749,0,0,None,3.4,0.2465,Normal Operation
EQEV-00007838,2025-04-08,EQP-00975,Forklift,4.9,2.64,0.4531,0,0,None,1.5,0.18,Normal Operation
EQEV-00007839,2025-04-09,EQP-00975,Forklift,6.15,2.27,0.6753,0,0,None,3.46,0.2466,Normal Operation
EQEV-00007840,2025-04-10,EQP-00975,Forklift,6.99,1.06,0.666,0,0,None,2.18,0.2438,Normal Operation
EQEV-00007841,2025-04-11,EQP-00975,Forklift,7.18,2.76,0.6762,0,0,None,1.34,0.2469,Normal Operation
EQEV-00007842,2025-04-12,EQP-00975,Forklift,5.46,2.85,0.5271,0,0,None,2.32,0.2022,Normal Operation
EQEV-00007843,2025-04-13,EQP-00975,Forklift,3.99,0.55,0.4225,0,0,None,1.4,0.1708,Normal Operation
EQEV-00007844,2025-04-14,EQP-00975,Forklift,4.25,1.47,0.4661,0,0,None,1.93,0.1839,Normal Operation
EQEV-00007845,2025-04-15,EQP-00975,Forklift,7.44,0.25,0.6765,0,0,None,3.48,0.247,Normal Operation
EQEV-00007846,2025-04-16,EQP-00975,Forklift,4.69,3.14,0.4728,0,0,None,3.49,0.1859,Normal Operation
EQEV-00007847,2025-04-17,EQP-00975,Forklift,5.2,0.12,0.5586,0,0,None,3.58,0.2116,Normal Operation
EQEV-00007848,2025-04-18,EQP-00975,Forklift,6.73,2.54,0.6802,0,0,None,3.49,0.2481,Normal Operation
EQEV-00007849,2025-04-19,EQP-00975,Forklift,4.05,0.42,0.4261,0,0,None,3.43,0.1718,Normal Operation
EQEV-00007850,2025-04-20,EQP-00975,Forklift,5.73,0.57,0.5407,0,0,None,1.3,0.2062,Normal Operation
EQEV-00007851,2025-04-21,EQP-00975,Forklift,5.37,1.31,0.5918,0,0,None,2.08,0.2216,Normal Operation
EQEV-00007852,2025-04-22,EQP-00975,Forklift,6.1,1.1,0.6143,0,0,None,2.11,0.2283,Normal Operation
EQEV-00007853,2025-04-23,EQP-00975,Forklift,6.86,1.27,0.652,0,0,None,3.49,0.2396,Normal Operation
EQEV-00007854,2025-04-24,EQP-00975,Forklift,6.41,1.98,0.5886,0,0,None,1.93,0.2206,Normal Operation
EQEV-00007855,2025-04-25,EQP-00975,Forklift,6.36,1.88,0.6564,0,0,None,1.34,0.2409,Normal Operation
EQEV-00007856,2025-04-26,EQP-00975,Forklift,4.35,0.53,0.4366,0,0,None,2.71,0.175,Normal Operation
EQEV-00007857,2025-04-27,EQP-00975,Forklift,5.1,5.53,0.471,0,0,None,2.44,0.1853,Downtime
EQEV-00007858,2025-04-28,EQP-00975,Forklift,5.58,1.84,0.5313,0,0,None,2.73,0.2034,Normal Operation
EQEV-00007859,2025-04-29,EQP-00975,Forklift,5.0,0.76,0.5033,0,0,None,3.37,0.195,Normal Operation
EQEV-00007860,2025-04-30,EQP-00975,Forklift,5.68,1.06,0.5707,0,0,None,2.41,0.2152,Normal Operation
EQEV-00007861,2025-05-01,EQP-00975,Forklift,5.25,2.95,0.5205,0,0,None,2.36,0.2002,Normal Operation
EQEV-00007862,2025-05-02,EQP-00975,Forklift,5.14,3.59,0.5067,0,0,None,2.62,0.196,Normal Operation
EQEV-00007863,2025-05-03,EQP-00975,Forklift,4.93,0.9,0.4694,0,0,None,2.07,0.1848,Normal Operation
EQEV-00007864,2025-05-04,EQP-00975,Forklift,4.53,1.04,0.4377,0,0,None,1.64,0.1753,Normal Operation
EQEV-00007865,2025-05-05,EQP-00975,Forklift,4.84,1.66,0.5192,0,0,None,1.48,0.1998,Normal Operation
EQEV-00007866,2025-05-06,EQP-00975,Forklift,5.0,1.37,0.5149,0,0,None,3.36,0.1985,Normal Operation
EQEV-00007867,2025-05-07,EQP-00975,Forklift,4.45,1.58,0.4743,0,0,None,3.27,0.1863,Normal Operation
EQEV-00007868,2025-05-08,EQP-00975,Forklift,5.27,2.0,0.5501,0,0,None,1.25,0.209,Normal Operation
EQEV-00007869,2025-05-09,EQP-00975,Forklift,6.29,1.17,0.6417,0,0,None,2.2,0.2365,Normal Operation
EQEV-00007870,2025-05-10,EQP-00975,Forklift,4.61,2.28,0.464,0,0,None,2.09,0.1832,Normal Operation
EQEV-00007871,2025-05-11,EQP-00975,Forklift,5.76,1.81,0.5383,0,0,None,3.33,0.2055,Normal Operation
EQEV-00007872,2025-05-12,EQP-00975,Forklift,4.58,1.72,0.4345,0,0,None,3.6,0.1744,Normal Operation
EQEV-00007873,2025-05-13,EQP-00975,Forklift,6.95,1.71,0.6944,0,0,None,2.85,0.2523,Normal Operation
EQEV-00007874,2025-05-14,EQP-00975,Forklift,4.78,0.97,0.4674,0,0,None,2.71,0.1842,Normal Operation
EQEV-00007875,2025-05-15,EQP-00975,Forklift,5.24,1.51,0.5791,0,0,None,2.82,0.2177,Normal Operation
EQEV-00007876,2025-05-16,EQP-00975,Forklift,5.64,0.49,0.5166,0,0,None,1.32,0.199,Normal Operation
EQEV-00007877,2025-05-17,EQP-00975,Forklift,3.94,1.04,0.4056,0,0,None,2.63,0.1657,Normal Operation
EQEV-00007878,2025-05-18,EQP-00975,Forklift,5.16,3.02,0.5604,0,0,None,2.01,0.2121,Normal Operation
EQEV-00007879,2025-05-19,EQP-00975,Forklift,6.9,1.9,0.6784,0,0,None,1.64,0.2475,Normal Operation
EQEV-00007880,2025-05-20,EQP-00975,Forklift,5.94,3.01,0.6591,0,0,None,2.54,0.2418,Normal Operation
EQEV-00007881,2025-05-21,EQP-00975,Forklift,4.47,0.38,0.4464,0,0,None,2.21,0.1779,Normal Operation
EQEV-00007882,2025-05-22,EQP-00975,Forklift,5.85,3.2,0.6382,0,1,Minor,30.43,0.2355,Failure
EQEV-00007883,2025-05-23,EQP-00975,Forklift,7.13,2.03,0.6614,0,0,None,1.31,0.2424,Normal Operation
EQEV-00007884,2025-05-24,EQP-00975,Forklift,5.68,0.0,0.5537,0,0,None,2.4,0.2101,Normal Operation
EQEV-00007885,2025-05-25,EQP-00975,Forklift,4.61,1.79,0.4683,0,0,None,2.98,0.1845,Normal Operation
EQEV-00007886,2025-05-26,EQP-00975,Forklift,6.23,3.56,0.5852,0,0,None,2.85,0.2196,Normal Operation
EQEV-00007887,2025-05-27,EQP-00975,Forklift,5.07,1.85,0.5315,0,0,None,1.61,0.2035,Normal Operation
EQEV-00007888,2025-05-28,EQP-00975,Forklift,7.08,0.83,0.6744,0,0,None,2.84,0.2463,Normal Operation
EQEV-00007889,2025-05-29,EQP-00975,Forklift,5.37,1.81,0.5304,1,0,None,5.43,0.2031,Maintenance
EQEV-00007890,2025-05-30,EQP-00975,Forklift,6.94,1.81,0.6542,0,0,None,1.44,0.2403,Normal Operation
EQEV-00007891,2025-05-31,EQP-00975,Forklift,4.86,3.21,0.5329,0,0,None,3.14,0.2039,Normal Operation
EQEV-00007892,2025-06-01,EQP-00975,Forklift,5.2,0.47,0.4781,0,0,None,3.38,0.1874,Normal Operation
EQEV-00007893,2025-06-02,EQP-00975,Forklift,5.27,6.16,0.5379,0,0,None,2.0,0.2054,Downtime
EQEV-00007894,2025-06-03,EQP-00975,Forklift,5.57,1.74,0.6156,0,0,None,1.36,0.2287,Normal Operation
EQEV-00007895,2025-06-04,EQP-00975,Forklift,4.9,1.39,0.5306,0,0,None,3.12,0.2032,Normal Operation
EQEV-00007896,2025-06-05,EQP-00975,Forklift,5.55,1.89,0.553,0,0,None,3.53,0.2099,Normal Operation
EQEV-00007897,2025-06-06,EQP-00975,Forklift,4.46,1.03,0.4941,0,0,None,2.29,0.1922,Normal Operation
EQEV-00007898,2025-06-07,EQP-00975,Forklift,4.9,1.31,0.4616,0,0,None,1.34,0.1825,Normal Operation
EQEV-00007899,2025-06-08,EQP-00975,Forklift,4.17,1.71,0.3944,0,0,None,2.49,0.1623,Normal Operation
EQEV-00007900,2025-06-09,EQP-00975,Forklift,5.46,0.22,0.5944,0,0,None,3.64,0.2223,Normal Operation
EQEV-00007901,2025-06-10,EQP-00975,Forklift,5.78,2.05,0.5871,0,0,None,3.24,0.2202,Normal Operation
EQEV-00007902,2025-06-11,EQP-00975,Forklift,4.46,1.16,0.412,0,0,None,1.89,0.1676,Normal Operation
EQEV-00007903,2025-06-12,EQP-00975,Forklift,6.15,1.78,0.6614,0,0,None,1.38,0.2424,Normal Operation
EQEV-00007904,2025-06-13,EQP-00975,Forklift,5.57,5.76,0.5095,0,0,None,2.38,0.1969,Downtime
EQEV-00007905,2025-06-14,EQP-00975,Forklift,6.75,0.41,0.6324,0,0,None,3.32,0.2337,Normal Operation
EQEV-00007906,2025-06-15,EQP-00975,Forklift,5.64,5.07,0.5941,0,0,None,1.31,0.2222,Downtime
EQEV-00007907,2025-06-16,EQP-00975,Forklift,5.25,2.68,0.5474,0,0,None,1.64,0.2082,Normal Operation
EQEV-00007908,2025-06-17,EQP-00975,Forklift,5.22,1.54,0.5288,1,0,None,7.38,0.2027,Maintenance
EQEV-00007909,2025-06-18,EQP-00975,Forklift,5.75,1.27,0.5592,0,0,None,2.24,0.2118,Normal Operation
EQEV-00007910,2025-06-19,EQP-00975,Forklift,7.26,1.78,0.71,0,0,None,2.64,0.257,Normal Operation
EQEV-00007911,2025-06-20,EQP-00975,Forklift,6.77,1.37,0.6912,0,0,None,1.41,0.2514,Normal Operation
EQEV-00007912,2025-06-21,EQP-00975,Forklift,5.97,4.13,0.5735,0,0,None,3.13,0.2161,Downtime
EQEV-00007913,2025-06-22,EQP-00975,Forklift,5.44,1.35,0.505,0,0,None,3.34,0.1955,Normal Operation
EQEV-00007914,2025-06-23,EQP-00975,Forklift,6.39,4.11,0.5935,0,0,None,3.33,0.2221,Downtime
EQEV-00007915,2025-06-24,EQP-00975,Forklift,6.26,0.3,0.6545,0,0,None,2.26,0.2404,Normal Operation
EQEV-00007916,2025-06-25,EQP-00975,Forklift,5.2,1.03,0.5515,0,0,None,3.0,0.2095,Normal Operation
EQEV-00007917,2025-06-26,EQP-00975,Forklift,5.08,1.68,0.4786,1,0,None,6.28,0.1876,Maintenance
EQEV-00007918,2025-06-27,EQP-00975,Forklift,7.4,0.67,0.6967,0,0,None,1.88,0.253,Normal Operation
EQEV-00007919,2025-06-28,EQP-00975,Forklift,5.88,0.84,0.5354,0,0,None,1.3,0.2046,Normal Operation
EQEV-00007920,2025-06-29,EQP-00975,Forklift,5.54,4.59,0.5773,0,1,Minor,16.03,0.2172,Failure
EQEV-00007921,2025-01-01,EQP-00300,Manlift,6.0,1.85,0.6337,0,0,None,18.7,0.5612,Normal Operation
EQEV-00007922,2025-01-02,EQP-00300,Manlift,5.41,1.84,0.5561,1,0,None,31.0,0.5379,Maintenance
EQEV-00007923,2025-01-03,EQP-00300,Manlift,6.53,1.08,0.6158,1,0,None,45.73,0.5558,Maintenance
EQEV-00007924,2025-01-04,EQP-00300,Manlift,5.41,2.89,0.5118,0,0,None,16.69,0.5246,Normal Operation
EQEV-00007925,2025-01-05,EQP-00300,Manlift,4.35,0.89,0.4141,0,0,None,8.8,0.4953,Normal Operation
EQEV-00007926,2025-01-06,EQP-00300,Manlift,5.01,1.85,0.5413,0,0,None,9.6,0.5335,Normal Operation
EQEV-00007927,2025-01-07,EQP-00300,Manlift,6.18,0.84,0.6314,0,0,None,17.92,0.5605,Normal Operation
EQEV-00007928,2025-01-08,EQP-00300,Manlift,7.95,5.49,0.7391,0,0,None,14.6,0.5928,Downtime
EQEV-00007929,2025-01-09,EQP-00300,Manlift,5.72,0.91,0.5215,0,0,None,11.68,0.5276,Normal Operation
EQEV-00007930,2025-01-10,EQP-00300,Manlift,6.72,1.12,0.6532,0,0,None,15.84,0.5671,Normal Operation
EQEV-00007931,2025-01-11,EQP-00300,Manlift,4.46,1.79,0.4207,0,0,None,7.38,0.4973,Normal Operation
EQEV-00007932,2025-01-12,EQP-00300,Manlift,5.4,0.18,0.5548,0,0,None,8.79,0.5375,Normal Operation
EQEV-00007933,2025-01-13,EQP-00300,Manlift,6.16,0.64,0.5765,0,0,None,20.17,0.544,Normal Operation
EQEV-00007934,2025-01-14,EQP-00300,Manlift,5.74,3.85,0.6076,1,1,Minor,594.55,0.5534,Failure
EQEV-00007935,2025-01-15,EQP-00300,Manlift,7.59,1.05,0.7264,0,0,None,15.9,0.589,Normal Operation
EQEV-00007936,2025-01-16,EQP-00300,Manlift,7.37,5.39,0.675,0,0,None,8.66,0.5736,Downtime
EQEV-00007937,2025-01-17,EQP-00300,Manlift,4.95,9.07,0.5301,0,0,None,19.84,0.5301,Downtime
EQEV-00007938,2025-01-18,EQP-00300,Manlift,4.74,3.67,0.4929,0,0,None,14.18,0.519,Normal Operation
EQEV-00007939,2025-01-19,EQP-00300,Manlift,5.07,1.36,0.489,0,0,None,15.51,0.5178,Normal Operation
EQEV-00007940,2025-01-20,EQP-00300,Manlift,7.18,5.92,0.7483,0,0,None,19.42,0.5956,Downtime
EQEV-00007941,2025-01-21,EQP-00300,Manlift,6.67,0.96,0.6609,0,0,None,14.97,0.5694,Normal Operation
EQEV-00007942,2025-01-22,EQP-00300,Manlift,6.02,2.91,0.6162,0,0,None,10.38,0.556,Normal Operation
EQEV-00007943,2025-01-23,EQP-00300,Manlift,7.53,0.56,0.7924,0,0,None,16.05,0.6088,Normal Operation
EQEV-00007944,2025-01-24,EQP-00300,Manlift,5.37,0.87,0.5818,0,0,None,14.55,0.5456,Normal Operation
EQEV-00007945,2025-01-25,EQP-00300,Manlift,4.67,1.94,0.5078,0,0,None,14.76,0.5234,Normal Operation
EQEV-00007946,2025-01-26,EQP-00300,Manlift,5.6,0.7,0.5164,0,0,None,18.19,0.526,Normal Operation
EQEV-00007947,2025-01-27,EQP-00300,Manlift,5.71,0.96,0.6141,1,0,None,27.06,0.5553,Maintenance
EQEV-00007948,2025-01-28,EQP-00300,Manlift,5.82,1.51,0.6267,0,0,None,17.13,0.5591,Normal Operation
EQEV-00007949,2025-01-29,EQP-00300,Manlift,4.87,1.57,0.4708,0,0,None,15.81,0.5123,Normal Operation
EQEV-00007950,2025-01-30,EQP-00300,Manlift,6.16,0.65,0.5863,0,1,Minor,76.53,0.547,Failure
EQEV-00007951,2025-01-31,EQP-00300,Manlift,7.01,2.33,0.7267,0,0,None,16.74,0.5891,Normal Operation
EQEV-00007952,2025-02-01,EQP-00300,Manlift,5.96,1.2,0.6603,0,0,None,10.91,0.5692,Normal Operation
EQEV-00007953,2025-02-02,EQP-00300,Manlift,5.88,1.07,0.5921,0,0,None,20.31,0.5487,Normal Operation
EQEV-00007954,2025-02-03,EQP-00300,Manlift,4.65,3.74,0.5114,0,0,None,20.0,0.5245,Normal Operation
EQEV-00007955,2025-02-04,EQP-00300,Manlift,7.35,2.68,0.6892,0,0,None,8.68,0.5779,Normal Operation
EQEV-00007956,2025-02-05,EQP-00300,Manlift,5.93,0.63,0.6132,0,0,None,16.4,0.5551,Normal Operation
EQEV-00007957,2025-02-06,EQP-00300,Manlift,7.19,4.92,0.6913,0,0,None,11.49,0.5785,Downtime
EQEV-00007958,2025-02-07,EQP-00300,Manlift,5.97,1.25,0.5769,0,0,None,16.9,0.5442,Normal Operation
EQEV-00007959,2025-02-08,EQP-00300,Manlift,5.77,1.54,0.5344,0,0,None,8.86,0.5314,Normal Operation
EQEV-00007960,2025-02-09,EQP-00300,Manlift,4.88,4.94,0.4747,1,0,None,24.96,0.5135,Maintenance
EQEV-00007961,2025-02-10,EQP-00300,Manlift,7.02,7.41,0.7231,1,0,None,35.97,0.588,Maintenance
