delivery_id,po_id,project_id,supplier_id,material_id,planned_delivery_date,expected_delivery_date,actual_delivery_date,ordered_quantity,delivered_quantity,accepted_quantity,rejected_quantity,delay_days,late_delivery_flag,quality_issue_flag,delivery_status
DEL-0004313,PO-0004313,PRJ-0028,SUP-0315,MAT-0245,2021-06-16,2021-06-05,2021-06-05,282.0,281.64,281.64,0.0,0,0,0,On Time
DEL-0004314,PO-0004314,PRJ-0028,SUP-0305,MAT-0125,2020-05-21,2020-05-11,2020-05-31,246.0,236.67,236.67,0.0,20,1,0,Late
DEL-0004315,PO-0004315,PRJ-0028,SUP-0294,MAT-0231,2021-07-21,2021-07-01,2021-07-09,85.0,83.2,83.2,0.0,8,1,0,Late
DEL-0004316,PO-0004316,PRJ-0028,SUP-0305,MAT-0118,2021-08-07,2021-07-26,2021-07-26,896.0,890.27,732.24,158.03,0,0,1,On Time - Quality Issue
DEL-0004317,PO-0004317,PRJ-0028,SUP-0085,MAT-0110,2021-09-09,2021-08-25,2021-08-26,868.0,851.5,851.5,0.0,1,0,0,On Time
DEL-0004318,PO-0004318,PRJ-0028,SUP-0249,MAT-0077,2020-07-05,2020-06-29,2020-07-17,10.0,10.08,10.08,0.0,18,1,0,Late
DEL-0004319,PO-0004319,PRJ-0028,SUP-0195,MAT-0182,2020-09-09,2020-08-27,2020-08-28,924.0,930.95,930.95,0.0,1,0,0,On Time
DEL-0004320,PO-0004320,PRJ-0028,SUP-0239,MAT-0215,2021-10-30,2021-10-10,2021-10-10,96.0,95.04,95.04,0.0,0,0,0,On Time
DEL-0004321,PO-0004321,PRJ-0028,SUP-0319,MAT-0061,2020-04-27,2020-04-17,2020-04-19,98.0,98.73,98.73,0.0,2,0,0,On Time
DEL-0004322,PO-0004322,PRJ-0028,SUP-0249,MAT-0071,2020-09-01,2020-08-26,2020-08-27,539.0,547.31,547.31,0.0,1,0,0,On Time
DEL-0004323,PO-0004323,PRJ-0028,SUP-0227,MAT-0147,2021-12-30,2022-01-02,2022-01-02,737.0,742.92,558.97,183.95,0,0,1,On Time - Quality Issue
DEL-0004324,PO-0004324,PRJ-0028,SUP-0163,MAT-0022,2020-08-19,2020-08-05,2020-08-05,84.0,82.38,82.38,0.0,0,0,0,On Time
DEL-0004325,PO-0004325,PRJ-0028,SUP-0014,MAT-0119,2021-12-30,2022-02-10,2022-02-10,710.0,690.85,690.85,0.0,0,0,0,On Time
DEL-0004326,PO-0004326,PRJ-0028,SUP-0115,MAT-0232,2020-06-08,2020-05-19,2020-05-21,39.0,39.36,39.36,0.0,2,0,0,On Time
DEL-0004327,PO-0004327,PRJ-0028,SUP-0182,MAT-0214,2020-07-26,2020-07-23,2020-07-23,660.0,677.26,677.26,0.0,0,0,0,On Time
DEL-0004328,PO-0004328,PRJ-0028,SUP-0062,MAT-0139,2020-05-06,2020-04-24,2020-04-26,242.0,224.38,224.38,0.0,2,0,0,On Time
DEL-0004329,PO-0004329,PRJ-0028,SUP-0310,MAT-0175,2021-12-30,2022-01-03,2022-01-03,441.0,443.87,443.87,0.0,0,0,0,On Time
DEL-0004330,PO-0004330,PRJ-0028,SUP-0307,MAT-0088,2021-12-30,2022-03-07,2022-03-07,322.0,327.16,327.16,0.0,0,0,0,On Time
DEL-0004331,PO-0004331,PRJ-0028,SUP-0008,MAT-0163,2021-12-17,2021-12-12,2021-12-12,490.0,468.8,468.8,0.0,0,0,0,On Time
DEL-0004332,PO-0004332,PRJ-0028,SUP-0106,MAT-0206,2020-07-13,2020-07-02,2020-07-02,444.0,438.34,438.34,0.0,0,0,0,On Time
DEL-0004333,PO-0004333,PRJ-0028,SUP-0180,MAT-0051,2019-12-07,2019-11-27,2019-11-27,750.0,775.62,584.54,191.08,0,0,1,On Time - Quality Issue
DEL-0004334,PO-0004334,PRJ-0028,SUP-0027,MAT-0082,2021-03-13,2021-03-03,2021-03-03,243.0,245.69,174.2,71.49,0,0,1,On Time - Quality Issue
DEL-0004335,PO-0004335,PRJ-0028,SUP-0290,MAT-0044,2021-11-03,2021-10-21,2021-10-23,217.0,211.15,211.15,0.0,2,0,0,On Time
DEL-0004336,PO-0004336,PRJ-0028,SUP-0324,MAT-0207,2020-07-28,2020-07-19,2020-07-20,780.0,791.44,791.44,0.0,1,0,0,On Time
DEL-0004337,PO-0004337,PRJ-0028,SUP-0262,MAT-0134,2020-01-16,2020-01-07,2020-01-09,780.0,796.99,796.99,0.0,2,0,0,On Time
DEL-0004338,PO-0004338,PRJ-0028,SUP-0239,MAT-0024,2021-01-19,2021-01-12,2021-01-23,324.0,311.02,311.02,0.0,11,1,0,Late
DEL-0004339,PO-0004339,PRJ-0028,SUP-0330,MAT-0126,2021-05-21,2021-05-02,2021-05-02,270.0,272.2,272.2,0.0,0,0,0,On Time
DEL-0004340,PO-0004340,PRJ-0029,SUP-0235,MAT-0012,2020-06-17,2020-08-23,2020-08-25,594.0,577.47,577.47,0.0,2,0,0,On Time
DEL-0004341,PO-0004341,PRJ-0029,SUP-0027,MAT-0166,2019-02-04,2019-01-26,2019-02-15,448.0,456.36,456.36,0.0,20,1,0,Late
DEL-0004342,PO-0004342,PRJ-0029,SUP-0090,MAT-0015,2019-06-16,2019-06-07,2019-06-07,79.0,81.93,81.93,0.0,0,0,0,On Time
DEL-0004343,PO-0004343,PRJ-0029,SUP-0140,MAT-0104,2020-05-13,2020-04-20,2020-04-20,440.0,459.35,459.35,0.0,0,0,0,On Time
DEL-0004344,PO-0004344,PRJ-0029,SUP-0315,MAT-0224,2018-11-12,2018-10-29,2018-10-29,665.0,666.26,666.26,0.0,0,0,0,On Time
DEL-0004345,PO-0004345,PRJ-0029,SUP-0334,MAT-0113,2019-03-04,2019-02-20,2019-02-22,516.0,530.92,530.92,0.0,2,0,0,On Time
DEL-0004346,PO-0004346,PRJ-0029,SUP-0061,MAT-0028,2018-09-03,2018-08-21,2018-08-21,441.0,447.12,344.53,102.59,0,0,1,On Time - Quality Issue
DEL-0004347,PO-0004347,PRJ-0029,SUP-0291,MAT-0153,2019-10-12,2019-09-21,2019-09-22,728.0,754.79,754.79,0.0,1,0,0,On Time
DEL-0004348,PO-0004348,PRJ-0029,SUP-0049,MAT-0174,2018-08-18,2018-08-03,2018-08-03,384.0,369.35,369.35,0.0,0,0,0,On Time
DEL-0004349,PO-0004349,PRJ-0029,SUP-0038,MAT-0107,2019-10-31,2019-10-10,2019-10-10,644.0,643.58,643.58,0.0,0,0,0,On Time
DEL-0004350,PO-0004350,PRJ-0029,SUP-0037,MAT-0059,2020-06-03,2020-05-17,2020-05-17,506.0,511.37,511.37,0.0,0,0,0,On Time
DEL-0004351,PO-0004351,PRJ-0029,SUP-0015,MAT-0172,2020-03-09,2020-02-26,2020-02-27,847.0,807.15,807.15,0.0,1,0,0,On Time
DEL-0004352,PO-0004352,PRJ-0029,SUP-0061,MAT-0054,2019-08-28,2019-08-08,2019-08-08,180.0,185.35,185.35,0.0,0,0,0,On Time
DEL-0004353,PO-0004353,PRJ-0029,SUP-0259,MAT-0074,2018-09-10,2018-08-31,2018-09-15,244.0,241.91,241.91,0.0,15,1,0,Late
DEL-0004354,PO-0004354,PRJ-0029,SUP-0192,MAT-0040,2020-01-12,2020-01-03,2020-01-03,979.0,964.23,964.23,0.0,0,0,0,On Time
DEL-0004355,PO-0004355,PRJ-0029,SUP-0307,MAT-0183,2020-01-20,2020-01-04,2020-01-04,588.0,591.66,591.66,0.0,0,0,0,On Time
DEL-0004356,PO-0004356,PRJ-0029,SUP-0340,MAT-0030,2018-11-29,2018-11-17,2018-11-17,826.0,788.93,788.93,0.0,0,0,0,On Time
DEL-0004357,PO-0004357,PRJ-0029,SUP-0350,MAT-0072,2018-11-05,2018-10-26,2018-11-01,960.0,952.73,952.73,0.0,6,1,0,Late
DEL-0004358,PO-0004358,PRJ-0029,SUP-0128,MAT-0154,2019-04-14,2019-03-28,2019-03-30,531.0,537.64,537.64,0.0,2,0,0,On Time
DEL-0004359,PO-0004359,PRJ-0029,SUP-0019,MAT-0148,2019-10-17,2019-10-09,2019-10-10,120.0,123.19,123.19,0.0,1,0,0,On Time
DEL-0004360,PO-0004360,PRJ-0029,SUP-0297,MAT-0028,2018-07-07,2018-06-22,2018-06-23,49.0,47.13,47.13,0.0,1,0,0,On Time
DEL-0004361,PO-0004361,PRJ-0029,SUP-0206,MAT-0066,2019-01-16,2019-01-06,2019-01-06,576.0,572.16,572.16,0.0,0,0,0,On Time
DEL-0004362,PO-0004362,PRJ-0029,SUP-0076,MAT-0241,2019-12-16,2019-12-02,2019-12-02,630.0,585.53,585.53,0.0,0,0,0,On Time
DEL-0004363,PO-0004363,PRJ-0029,SUP-0181,MAT-0097,2018-08-14,2018-07-25,2018-07-25,440.0,449.77,449.77,0.0,0,0,0,On Time
DEL-0004364,PO-0004364,PRJ-0029,SUP-0298,MAT-0180,2019-08-12,2019-08-09,2019-08-09,182.0,181.67,181.67,0.0,0,0,0,On Time
DEL-0004365,PO-0004365,PRJ-0029,SUP-0142,MAT-0207,2020-02-17,2020-02-11,2020-02-11,420.0,417.3,417.3,0.0,0,0,0,On Time
DEL-0004366,PO-0004366,PRJ-0029,SUP-0302,MAT-0213,2019-01-02,2018-12-18,2018-12-18,152.0,154.32,137.69,16.63,0,0,1,On Time - Quality Issue
DEL-0004367,PO-0004367,PRJ-0029,SUP-0061,MAT-0173,2019-11-12,2019-10-22,2019-10-22,288.0,301.16,301.16,0.0,0,0,0,On Time
DEL-0004368,PO-0004368,PRJ-0029,SUP-0307,MAT-0201,2020-02-20,2020-02-04,2020-02-05,42.0,42.75,42.75,0.0,1,0,0,On Time
DEL-0004369,PO-0004369,PRJ-0029,SUP-0030,MAT-0098,2020-05-23,2020-05-03,2020-05-03,60.0,62.58,62.58,0.0,0,0,0,On Time
DEL-0004370,PO-0004370,PRJ-0029,SUP-0131,MAT-0040,2019-03-15,2019-03-05,2019-03-05,356.0,338.84,338.84,0.0,0,0,0,On Time
DEL-0004371,PO-0004371,PRJ-0029,SUP-0239,MAT-0238,2020-06-17,2020-06-27,2020-06-29,630.0,668.62,668.62,0.0,2,0,0,On Time
DEL-0004372,PO-0004372,PRJ-0029,SUP-0350,MAT-0247,2019-03-21,2019-03-01,2019-03-01,48.0,46.67,46.67,0.0,0,0,0,On Time
DEL-0004373,PO-0004373,PRJ-0029,SUP-0098,MAT-0037,2019-12-18,2019-12-02,2019-12-05,552.0,563.09,495.19,67.9,3,1,1,Late - Quality Issue
DEL-0004374,PO-0004374,PRJ-0029,SUP-0220,MAT-0049,2019-03-26,2019-03-12,2019-03-13,663.0,658.97,658.97,0.0,1,0,0,On Time
DEL-0004375,PO-0004375,PRJ-0029,SUP-0178,MAT-0206,2019-04-28,2019-04-17,2019-04-19,333.0,327.01,327.01,0.0,2,0,0,On Time
DEL-0004376,PO-0004376,PRJ-0029,SUP-0340,MAT-0154,2019-09-07,2019-08-23,2019-08-24,177.0,179.36,179.36,0.0,1,0,0,On Time
DEL-0004377,PO-0004377,PRJ-0029,SUP-0310,MAT-0240,2018-08-16,2018-08-08,2018-08-08,456.0,455.64,455.64,0.0,0,0,0,On Time
DEL-0004378,PO-0004378,PRJ-0029,SUP-0073,MAT-0224,2020-03-20,2020-03-05,2020-03-11,855.0,804.15,804.15,0.0,6,1,0,Late
DEL-0004379,PO-0004379,PRJ-0029,SUP-0144,MAT-0057,2019-04-22,2019-04-09,2019-04-11,48.0,47.22,47.22,0.0,2,0,0,On Time
DEL-0004380,PO-0004380,PRJ-0029,SUP-0100,MAT-0106,2019-10-28,2019-10-13,2019-10-28,41.0,41.69,41.69,0.0,15,1,0,Late
DEL-0004381,PO-0004381,PRJ-0029,SUP-0046,MAT-0002,2019-05-03,2019-04-25,2019-04-26,52.0,51.53,51.53,0.0,1,0,0,On Time
DEL-0004382,PO-0004382,PRJ-0029,SUP-0060,MAT-0087,2019-09-24,2019-09-05,2019-09-05,486.0,502.2,502.2,0.0,0,0,0,On Time
DEL-0004383,PO-0004383,PRJ-0029,SUP-0279,MAT-0115,2020-02-13,2020-02-03,2020-02-05,350.0,359.9,359.9,0.0,2,0,0,On Time
DEL-0004384,PO-0004384,PRJ-0029,SUP-0009,MAT-0212,2019-05-23,2019-05-07,2019-05-07,530.0,556.17,556.17,0.0,0,0,0,On Time
DEL-0004385,PO-0004385,PRJ-0029,SUP-0100,MAT-0009,2018-07-22,2018-07-09,2018-07-31,94.0,93.21,93.21,0.0,22,1,0,Late
DEL-0004386,PO-0004386,PRJ-0029,SUP-0302,MAT-0098,2019-01-26,2019-01-07,2019-01-09,240.0,254.92,196.63,58.29,2,0,1,On Time - Quality Issue
DEL-0004387,PO-0004387,PRJ-0029,SUP-0082,MAT-0187,2018-07-04,2018-06-17,2018-06-17,264.0,250.63,250.63,0.0,0,0,0,On Time
DEL-0004388,PO-0004388,PRJ-0029,SUP-0240,MAT-0134,2020-03-22,2020-03-11,2020-03-11,312.0,311.73,311.73,0.0,0,0,0,On Time
DEL-0004389,PO-0004389,PRJ-0029,SUP-0090,MAT-0223,2018-08-05,2018-08-01,2018-08-16,144.0,150.15,150.15,0.0,15,1,0,Late
DEL-0004390,PO-0004390,PRJ-0029,SUP-0328,MAT-0229,2020-06-13,2020-06-02,2020-06-15,322.0,321.8,321.8,0.0,13,1,0,Late
DEL-0004391,PO-0004391,PRJ-0029,SUP-0103,MAT-0092,2018-09-01,2018-08-12,2018-09-20,75.0,79.43,79.43,0.0,39,1,0,Late
DEL-0004392,PO-0004392,PRJ-0029,SUP-0245,MAT-0171,2020-06-13,2020-05-29,2020-06-11,441.0,433.22,433.22,0.0,13,1,0,Late
DEL-0004393,PO-0004393,PRJ-0029,SUP-0115,MAT-0232,2018-09-24,2018-09-07,2018-09-29,78.0,78.94,78.94,0.0,22,1,0,Late
DEL-0004394,PO-0004394,PRJ-0029,SUP-0103,MAT-0041,2020-03-14,2020-02-28,2020-03-01,136.0,144.81,144.81,0.0,2,0,0,On Time
DEL-0004395,PO-0004395,PRJ-0029,SUP-0174,MAT-0126,2019-06-20,2019-05-30,2019-05-30,324.0,324.48,324.48,0.0,0,0,0,On Time
DEL-0004396,PO-0004396,PRJ-0029,SUP-0128,MAT-0182,2018-09-24,2018-09-08,2018-10-15,66.0,66.9,48.46,18.44,37,1,1,Late - Quality Issue
DEL-0004397,PO-0004397,PRJ-0029,SUP-0187,MAT-0143,2020-02-07,2020-01-18,2020-01-26,484.0,506.38,506.38,0.0,8,1,0,Late
DEL-0004398,PO-0004398,PRJ-0029,SUP-0149,MAT-0135,2020-03-15,2020-02-26,2020-02-27,715.0,738.5,738.5,0.0,1,0,0,On Time
DEL-0004399,PO-0004399,PRJ-0029,SUP-0329,MAT-0015,2020-04-06,2020-03-21,2020-03-23,711.0,724.15,724.15,0.0,2,0,0,On Time
DEL-0004400,PO-0004400,PRJ-0029,SUP-0107,MAT-0055,2019-11-01,2019-10-20,2019-10-22,24.0,24.44,24.44,0.0,2,0,0,On Time
DEL-0004401,PO-0004401,PRJ-0029,SUP-0333,MAT-0110,2020-01-18,2019-12-31,2019-12-31,124.0,122.93,122.93,0.0,0,0,0,On Time
DEL-0004402,PO-0004402,PRJ-0029,SUP-0267,MAT-0149,2019-05-31,2019-05-11,2019-05-13,42.0,42.69,42.69,0.0,2,0,0,On Time
DEL-0004403,PO-0004403,PRJ-0029,SUP-0239,MAT-0173,2018-12-07,2018-11-19,2018-11-19,672.0,710.57,710.57,0.0,0,0,0,On Time
DEL-0004404,PO-0004404,PRJ-0029,SUP-0318,MAT-0031,2020-02-05,2020-02-01,2020-02-08,91.0,90.92,90.92,0.0,7,1,0,Late
DEL-0004405,PO-0004405,PRJ-0029,SUP-0168,MAT-0124,2020-03-30,2020-03-18,2020-03-18,81.0,85.91,85.91,0.0,0,0,0,On Time
DEL-0004406,PO-0004406,PRJ-0029,SUP-0014,MAT-0185,2019-10-11,2019-10-05,2019-10-05,288.0,281.23,281.23,0.0,0,0,0,On Time
DEL-0004407,PO-0004407,PRJ-0029,SUP-0090,MAT-0147,2018-09-17,2018-09-05,2018-09-05,871.0,919.25,919.25,0.0,0,0,0,On Time
DEL-0004408,PO-0004408,PRJ-0029,SUP-0163,MAT-0216,2018-10-05,2018-09-23,2018-09-25,360.0,374.28,374.28,0.0,2,0,0,On Time
DEL-0004409,PO-0004409,PRJ-0029,SUP-0341,MAT-0246,2019-08-10,2019-07-24,2019-08-20,98.0,99.24,99.24,0.0,27,1,0,Late
DEL-0004410,PO-0004410,PRJ-0029,SUP-0173,MAT-0194,2020-05-07,2020-04-26,2020-04-27,320.0,312.64,312.64,0.0,1,0,0,On Time
DEL-0004411,PO-0004411,PRJ-0029,SUP-0127,MAT-0096,2018-08-05,2018-07-30,2018-07-30,44.0,45.32,32.98,12.34,0,0,1,On Time - Quality Issue
DEL-0004412,PO-0004412,PRJ-0029,SUP-0175,MAT-0096,2018-11-26,2018-11-16,2018-11-17,44.0,44.38,44.38,0.0,1,0,0,On Time
DEL-0004413,PO-0004413,PRJ-0029,SUP-0039,MAT-0047,2020-06-17,2020-07-11,2020-07-11,258.0,262.09,262.09,0.0,0,0,0,On Time
DEL-0004414,PO-0004414,PRJ-0029,SUP-0038,MAT-0030,2020-01-19,2020-01-06,2020-01-06,531.0,542.45,542.45,0.0,0,0,0,On Time
DEL-0004415,PO-0004415,PRJ-0029,SUP-0121,MAT-0102,2019-10-11,2019-09-27,2019-09-27,120.0,121.58,121.58,0.0,0,0,0,On Time
DEL-0004416,PO-0004416,PRJ-0029,SUP-0014,MAT-0176,2019-09-18,2019-08-27,2019-10-13,8.0,8.23,8.23,0.0,47,1,0,Late
DEL-0004417,PO-0004417,PRJ-0029,SUP-0310,MAT-0120,2018-09-16,2018-09-12,2018-09-12,756.0,701.88,701.88,0.0,0,0,0,On Time
DEL-0004418,PO-0004418,PRJ-0029,SUP-0252,MAT-0214,2019-03-08,2019-03-02,2019-03-02,715.0,729.49,520.07,209.42,0,0,1,On Time - Quality Issue
DEL-0004419,PO-0004419,PRJ-0029,SUP-0193,MAT-0162,2020-03-22,2020-03-09,2020-03-25,312.0,328.44,328.44,0.0,16,1,0,Late
DEL-0004420,PO-0004420,PRJ-0029,SUP-0046,MAT-0064,2018-07-16,2018-07-02,2018-07-02,913.0,859.97,859.97,0.0,0,0,0,On Time
DEL-0004421,PO-0004421,PRJ-0029,SUP-0122,MAT-0132,2018-10-21,2018-09-30,2018-10-02,350.0,340.21,340.21,0.0,2,0,0,On Time
DEL-0004422,PO-0004422,PRJ-0029,SUP-0174,MAT-0170,2020-06-17,2020-06-12,2020-06-14,682.0,679.2,679.2,0.0,2,0,0,On Time
DEL-0004423,PO-0004423,PRJ-0029,SUP-0264,MAT-0134,2018-11-14,2018-11-07,2018-11-07,702.0,692.22,692.22,0.0,0,0,0,On Time
DEL-0004424,PO-0004424,PRJ-0029,SUP-0238,MAT-0200,2020-03-05,2020-02-14,2020-02-14,475.0,510.68,510.68,0.0,0,0,0,On Time
DEL-0004425,PO-0004425,PRJ-0029,SUP-0045,MAT-0007,2019-02-07,2019-01-23,2019-01-24,518.0,475.18,475.18,0.0,1,0,0,On Time
DEL-0004426,PO-0004426,PRJ-0029,SUP-0130,MAT-0033,2018-10-30,2018-10-13,2018-10-14,680.0,692.15,692.15,0.0,1,0,0,On Time
DEL-0004427,PO-0004427,PRJ-0029,SUP-0301,MAT-0185,2019-06-13,2019-06-04,2019-06-25,648.0,647.8,647.8,0.0,21,1,0,Late
DEL-0004428,PO-0004428,PRJ-0029,SUP-0325,MAT-0063,2019-06-07,2019-05-21,2019-05-21,224.0,230.31,230.31,0.0,0,0,0,On Time
DEL-0004429,PO-0004429,PRJ-0029,SUP-0340,MAT-0179,2019-01-31,2019-01-12,2019-01-28,351.0,341.72,341.72,0.0,16,1,0,Late
DEL-0004430,PO-0004430,PRJ-0029,SUP-0017,MAT-0061,2019-09-19,2019-09-09,2019-10-08,1372.0,1339.63,1339.63,0.0,29,1,0,Late
DEL-0004431,PO-0004431,PRJ-0029,SUP-0038,MAT-0232,2019-01-15,2018-12-24,2018-12-25,65.0,66.76,66.76,0.0,1,0,0,On Time
DEL-0004432,PO-0004432,PRJ-0029,SUP-0341,MAT-0194,2018-11-22,2018-11-12,2018-11-12,128.0,131.33,131.33,0.0,0,0,0,On Time
DEL-0004433,PO-0004433,PRJ-0029,SUP-0108,MAT-0231,2020-01-13,2019-12-24,2019-12-24,34.0,33.22,33.22,0.0,0,0,0,On Time
DEL-0004434,PO-0004434,PRJ-0029,SUP-0299,MAT-0091,2019-10-12,2019-10-10,2019-10-10,496.0,494.38,494.38,0.0,0,0,0,On Time
DEL-0004435,PO-0004435,PRJ-0029,SUP-0026,MAT-0196,2019-06-03,2019-05-14,2019-05-22,400.0,379.35,379.35,0.0,8,1,0,Late
DEL-0004436,PO-0004436,PRJ-0029,SUP-0244,MAT-0067,2020-04-17,2020-03-28,2020-03-29,960.0,965.31,965.31,0.0,1,0,0,On Time
DEL-0004437,PO-0004437,PRJ-0029,SUP-0311,MAT-0005,2019-10-03,2019-09-17,2019-09-17,63.0,65.77,65.77,0.0,0,0,0,On Time
DEL-0004438,PO-0004438,PRJ-0029,SUP-0193,MAT-0007,2019-11-08,2019-10-23,2019-10-23,407.0,395.69,395.69,0.0,0,0,0,On Time
DEL-0004439,PO-0004439,PRJ-0029,SUP-0318,MAT-0202,2019-07-14,2019-07-04,2019-07-18,882.0,868.51,868.51,0.0,14,1,0,Late
DEL-0004440,PO-0004440,PRJ-0029,SUP-0127,MAT-0008,2019-08-28,2019-08-13,2019-08-15,209.0,210.98,210.98,0.0,2,0,0,On Time
DEL-0004441,PO-0004441,PRJ-0029,SUP-0200,MAT-0023,2020-02-26,2020-02-26,2020-02-28,304.0,297.58,297.58,0.0,2,0,0,On Time
DEL-0004442,PO-0004442,PRJ-0029,SUP-0258,MAT-0142,2018-07-23,2018-07-16,2018-07-16,800.0,796.27,796.27,0.0,0,0,0,On Time
DEL-0004443,PO-0004443,PRJ-0029,SUP-0227,MAT-0148,2018-10-01,2018-09-22,2018-09-22,90.0,89.58,89.58,0.0,0,0,0,On Time
DEL-0004444,PO-0004444,PRJ-0029,SUP-0206,MAT-0055,2018-11-13,2018-11-02,2018-11-18,144.0,144.09,144.09,0.0,16,1,0,Late
DEL-0004445,PO-0004445,PRJ-0029,SUP-0236,MAT-0092,2019-03-01,2019-02-10,2019-02-19,15.0,14.11,14.11,0.0,9,1,0,Late
DEL-0004446,PO-0004446,PRJ-0029,SUP-0275,MAT-0105,2019-01-05,2018-12-17,2018-12-18,130.0,135.69,135.69,0.0,1,0,0,On Time
DEL-0004447,PO-0004447,PRJ-0029,SUP-0116,MAT-0048,2018-09-13,2018-09-03,2018-09-03,39.0,40.26,40.26,0.0,0,0,0,On Time
DEL-0004448,PO-0004448,PRJ-0029,SUP-0038,MAT-0132,2019-05-02,2019-04-12,2019-04-13,980.0,1047.35,1047.35,0.0,1,0,0,On Time
DEL-0004449,PO-0004449,PRJ-0029,SUP-0012,MAT-0033,2019-09-01,2019-08-12,2019-08-13,340.0,338.18,338.18,0.0,1,0,0,On Time
DEL-0004450,PO-0004450,PRJ-0029,SUP-0344,MAT-0247,2019-11-21,2019-11-03,2019-11-03,672.0,684.63,684.63,0.0,0,0,0,On Time
DEL-0004451,PO-0004451,PRJ-0029,SUP-0332,MAT-0108,2019-09-20,2019-09-06,2019-09-06,741.0,726.17,726.17,0.0,0,0,0,On Time
DEL-0004452,PO-0004452,PRJ-0029,SUP-0204,MAT-0221,2020-05-10,2020-04-22,2020-04-24,435.0,450.26,450.26,0.0,2,0,0,On Time
DEL-0004453,PO-0004453,PRJ-0029,SUP-0029,MAT-0176,2019-08-25,2019-08-10,2019-08-10,26.0,26.63,26.63,0.0,0,0,0,On Time
DEL-0004454,PO-0004454,PRJ-0029,SUP-0070,MAT-0030,2020-06-17,2020-07-03,2020-07-04,236.0,244.25,174.32,69.93,1,0,1,On Time - Quality Issue
DEL-0004455,PO-0004455,PRJ-0029,SUP-0297,MAT-0207,2020-06-17,2020-08-14,2020-08-21,720.0,681.12,681.12,0.0,7,1,0,Late
DEL-0004456,PO-0004456,PRJ-0029,SUP-0281,MAT-0117,2019-10-30,2019-10-25,2019-10-28,86.0,87.38,87.38,0.0,3,1,0,Late
DEL-0004457,PO-0004457,PRJ-0029,SUP-0178,MAT-0184,2020-02-26,2020-02-11,2020-02-13,200.0,194.32,158.57,35.75,2,0,1,On Time - Quality Issue
DEL-0004458,PO-0004458,PRJ-0029,SUP-0119,MAT-0077,2019-02-04,2019-01-31,2019-02-04,50.0,49.15,49.15,0.0,4,1,0,Late
DEL-0004459,PO-0004459,PRJ-0029,SUP-0012,MAT-0171,2020-06-17,2020-06-10,2020-06-11,343.0,351.22,351.22,0.0,1,0,0,On Time
DEL-0004460,PO-0004460,PRJ-0029,SUP-0172,MAT-0168,2018-11-18,2018-10-28,2018-10-30,994.0,1026.89,1026.89,0.0,2,0,0,On Time
DEL-0004461,PO-0004461,PRJ-0029,SUP-0192,MAT-0217,2020-06-17,2020-06-13,2020-06-13,324.0,326.91,326.91,0.0,0,0,0,On Time
DEL-0004462,PO-0004462,PRJ-0029,SUP-0111,MAT-0169,2020-03-19,2020-02-28,2020-02-29,54.0,53.23,53.23,0.0,1,0,0,On Time
DEL-0004463,PO-0004463,PRJ-0029,SUP-0249,MAT-0058,2020-04-21,2020-04-10,2020-04-10,120.0,121.45,121.45,0.0,0,0,0,On Time
DEL-0004464,PO-0004464,PRJ-0029,SUP-0273,MAT-0213,2020-06-17,2020-06-08,2020-06-08,114.0,117.19,117.19,0.0,0,0,0,On Time
DEL-0004465,PO-0004465,PRJ-0029,SUP-0163,MAT-0095,2019-10-14,2019-10-06,2019-10-06,480.0,510.72,510.72,0.0,0,0,0,On Time
DEL-0004466,PO-0004466,PRJ-0029,SUP-0045,MAT-0203,2019-08-08,2019-08-05,2019-08-07,940.0,937.09,937.09,0.0,2,0,0,On Time
DEL-0004467,PO-0004467,PRJ-0029,SUP-0284,MAT-0235,2018-11-03,2018-10-16,2018-11-05,432.0,421.93,421.93,0.0,20,1,0,Late
DEL-0004468,PO-0004468,PRJ-0029,SUP-0241,MAT-0051,2019-08-31,2019-08-16,2019-08-26,600.0,622.52,622.52,0.0,10,1,0,Late
DEL-0004469,PO-0004469,PRJ-0029,SUP-0225,MAT-0085,2019-08-22,2019-08-10,2019-08-12,260.0,258.37,258.37,0.0,2,0,0,On Time
DEL-0004470,PO-0004470,PRJ-0029,SUP-0099,MAT-0150,2019-04-27,2019-04-17,2019-06-11,37.0,37.27,37.27,0.0,55,1,0,Late
DEL-0004471,PO-0004471,PRJ-0029,SUP-0344,MAT-0244,2019-05-14,2019-05-02,2019-05-02,847.0,869.31,869.31,0.0,0,0,0,On Time
DEL-0004472,PO-0004472,PRJ-0029,SUP-0089,MAT-0145,2019-11-26,2019-11-19,2019-11-19,728.0,715.83,715.83,0.0,0,0,0,On Time
DEL-0004473,PO-0004473,PRJ-0029,SUP-0174,MAT-0041,2020-06-17,2020-06-15,2020-06-15,408.0,410.67,410.67,0.0,0,0,0,On Time
DEL-0004474,PO-0004474,PRJ-0029,SUP-0071,MAT-0248,2019-03-16,2019-02-26,2019-02-26,90.0,91.48,91.48,0.0,0,0,0,On Time
DEL-0004475,PO-0004475,PRJ-0029,SUP-0073,MAT-0142,2019-11-11,2019-11-01,2019-11-01,560.0,562.5,562.5,0.0,0,0,0,On Time
DEL-0004476,PO-0004476,PRJ-0029,SUP-0086,MAT-0191,2020-06-17,2020-08-27,2020-08-29,176.0,174.53,174.53,0.0,2,0,0,On Time
